"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","plantedSeedlotStockDbId","plantedSeedlotStockUniquename","plantedSeedlotCurrentCount","plantedSeedlotCurrentWeightGram","plantedSeedlotBoxName","plantedSeedlotTransactionCount","plantedSeedlotTransactionWeight","plantedSeedlotTransactionDescription","availableGermplasmSeedlotUniquenames","Heading time - Julian date (JD)|CO_321:0001233","Plant height - cm|CO_321:0001301","notes"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292502","IL16LCSDH-04-T-2659-226","","plot","292735","DH_Urb_21-plot1419","14","14","1419","","","test","","","","","","","","","","","135","86.36"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292510","IL16LCSDH-04-T-2659-230","","plot","292671","DH_Urb_21-plot1420","14","14","1420","","","test","","","","","","","","","","","137","101.6"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292370","IL16LCSDH-04-T-2659-231","","plot","292789","DH_Urb_21-plot1501","15","15","1501","","","test","","","","","","","","","","","137","96.52"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292350","IL16LCSDH-04-T-2659-232","","plot","292641","DH_Urb_21-plot1502","15","15","1502","","","test","","","","","","","","","","","137","86.36"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292364","IL16LCSDH-04-T-2659-233","","plot","292856","DH_Urb_21-plot1503","15","15","1503","","","test","","","","","","","","","","","136","96.52"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292480","IL16LCSDH-05-T-2660-201","","plot","292690","DH_Urb_21-plot1504","15","15","1504","","","test","","","","","","","","","","","134","86.36"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292455","IL16LCSDH-05-T-2660-202","","plot","292705","DH_Urb_21-plot1505","15","15","1505","","","test","","","","","","","","","","","137","81.28"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","84789","Kaskaskia","","plot","292728","DH_Urb_21-plot1506","15","15","1506","","","test","","","","","","","","","","","137","111.76"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292466","IL16LCSDH-06-T-2661-201","","plot","292595","DH_Urb_21-plot1507","15","15","1507","","","test","","","","","","","","","","","133","91.44","mixture:Mixed exclude_plot:true (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292283","IL16LCSDH-06-T-2661-202","","plot","292857","DH_Urb_21-plot1508","15","15","1508","","","test","","","","","","","","","","","133","91.44"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292258","IL16LCSDH-06-T-2661-206","","plot","292775","DH_Urb_21-plot1509","15","15","1509","","","test","","","","","","","","","","","136","86.36"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292259","IL16LCSDH-06-T-2661-207","","plot","292776","DH_Urb_21-plot1510","15","15","1510","","","test","","","","","","","","","","","136","91.44"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292424","IL16LCSDH-06-T-2661-210","","plot","292768","DH_Urb_21-plot1511","15","15","1511","","","test","","","","","","","","","","","137","96.52"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292213","IL16LCSDH-06-T-2661-212","","plot","292686","DH_Urb_21-plot1512","15","15","1512","","","test","","","","","","","","","","","135","101.6"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292295","IL16LCSDH-06-T-2661-214","","plot","292565","DH_Urb_21-plot1513","15","15","1513","","","test","","","","","","","","","","","136","106.68"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292120","IL16LCSDH-06-T-2661-218","","plot","292601","DH_Urb_21-plot1514","15","15","1514","","","test","","","","","","","","","","","138","96.52"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","84801","07-4415","","plot","292779","DH_Urb_21-plot1515","15","15","1515","","","test","","","","","","","","","","","134","101.6"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292433","IL16LCSDH-06-T-2661-219","","plot","292786","DH_Urb_21-plot1516","15","15","1516","","","test","","","","","","","","","","","136","91.44"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292180","IL16LCSDH-06-T-2661-220","","plot","292639","DH_Urb_21-plot1517","15","15","1517","","","test","","","","","","","","","","","136","76.2"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292319","IL16LCSDH-06-T-2661-222","","plot","292618","DH_Urb_21-plot1518","15","15","1518","","","test","","","","","","","","","","","137","91.44"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292260","IL16LCSDH-06-T-2661-223","","plot","292810","DH_Urb_21-plot1519","15","15","1519","","","test","","","","","","","","","","","137","96.52"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292250","IL16LCSDH-06-T-2661-227","","plot","292646","DH_Urb_21-plot1520","15","15","1520","","","test","","","","","","","","","","","136","96.52"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292313","IL16LCSDH-06-T-2661-230","","plot","292602","DH_Urb_21-plot1601","16","16","1601","","","test","","","","","","","","","","","136","86.36"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292348","IL16LCSDH-06-T-2661-231","","plot","292848","DH_Urb_21-plot1602","16","16","1602","","","test","","","","","","","","","","","136","91.44"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292331","IL16LCSDH-06-T-2661-232","","plot","292551","DH_Urb_21-plot1603","16","16","1603","","","test","","","","","","","","","","","135","91.44"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","84789","Kaskaskia","","plot","292633","DH_Urb_21-plot1604","16","16","1604","","","test","","","","","","","","","","","137","106.68"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292435","IL16LCSDH-06-T-2661-234","","plot","292541","DH_Urb_21-plot1605","16","16","1605","","","test","","","","","","","","","","","137","101.6"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292508","IL16LCSDH-07-T-2662-201","","plot","292852","DH_Urb_21-plot1606","16","16","1606","","","test","","","","","","","","","","","137","101.6"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292166","IL16LCSDH-07-T-2662-202","","plot","292522","DH_Urb_21-plot1607","16","16","1607","","","test","","","","","","","","","","","137","91.44"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292094","IL16LCSDH-07-T-2662-203","","plot","292520","DH_Urb_21-plot1608","16","16","1608","","","test","","","","","","","","","","","138","91.44"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292379","IL16LCSDH-07-T-2662-208","","plot","292545","DH_Urb_21-plot1609","16","16","1609","","","test","","","","","","","","","","","138","96.52"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292505","IL16LCSDH-07-T-2662-209","","plot","292661","DH_Urb_21-plot1610","16","16","1610","","","test","","","","","","","","","","","138","96.52","mixture:Mixed exclude_plot:true (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292500","IL16LCSDH-07-T-2662-211","","plot","292818","DH_Urb_21-plot1611","16","16","1611","","","test","","","","","","","","","","","136","101.6"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292205","IL16LCSDH-07-T-2662-217","","plot","292765","DH_Urb_21-plot1612","16","16","1612","","","test","","","","","","","","","","","136","101.6"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292372","IL16LCSDH-07-T-2662-218","","plot","292756","DH_Urb_21-plot1613","16","16","1613","","","test","","","","","","","","","","","134","86.36","mixture:Mixed exclude_plot:true (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292328","IL16LCSDH-07-T-2662-220","","plot","292838","DH_Urb_21-plot1614","16","16","1614","","","test","","","","","","","","","","","139","96.52","mixture:Mixed exclude_plot:true (Operator: jrutkoski, Time: )"
